Index,Date,variable,value
7316,13/01/2016,coils EUR/ton,
7317,12/01/2016,coils EUR/ton,
7318,11/01/2016,coils EUR/ton,
7319,08/01/2016,coils EUR/ton,
7320,07/01/2016,coils EUR/ton,
7321,06/01/2016,coils EUR/ton,
7322,05/01/2016,coils EUR/ton,
7323,04/01/2016,coils EUR/ton,
7324,31/12/2015,coils EUR/ton,
7325,30/12/2015,coils EUR/ton,
7326,24/12/2015,coils EUR/ton,
7327,23/12/2015,coils EUR/ton,
7328,18/12/2015,coils EUR/ton,
7329,17/12/2015,coils EUR/ton,
7330,16/12/2015,coils EUR/ton,
7331,15/12/2015,coils EUR/ton,
7332,11/12/2015,coils EUR/ton,
7333,10/12/2015,coils EUR/ton,
7334,09/12/2015,coils EUR/ton,
7335,08/12/2015,coils EUR/ton,
7336,03/12/2015,coils EUR/ton,
7337,02/12/2015,coils EUR/ton,
7338,27/11/2015,coils EUR/ton,
7339,26/11/2015,coils EUR/ton,
7340,25/11/2015,coils EUR/ton,
7341,24/11/2015,coils EUR/ton,
7342,20/11/2015,coils EUR/ton,
7343,19/11/2015,coils EUR/ton,
7344,18/11/2015,coils EUR/ton,
7345,16/11/2015,coils EUR/ton,
7346,13/11/2015,coils EUR/ton,
7347,11/11/2015,coils EUR/ton,
7348,10/11/2015,coils EUR/ton,
7349,09/11/2015,coils EUR/ton,
7350,06/11/2015,coils EUR/ton,
7351,05/11/2015,coils EUR/ton,
7352,03/11/2015,coils EUR/ton,
7353,02/11/2015,coils EUR/ton,
7354,30/10/2015,coils EUR/ton,
7355,29/10/2015,coils EUR/ton,
7356,28/10/2015,coils EUR/ton,
7357,27/10/2015,coils EUR/ton,
7358,23/10/2015,coils EUR/ton,
7359,22/10/2015,coils EUR/ton,
7360,21/10/2015,coils EUR/ton,
7361,20/10/2015,coils EUR/ton,
7362,19/10/2015,coils EUR/ton,
7363,16/10/2015,coils EUR/ton,
7364,15/10/2015,coils EUR/ton,
7365,14/10/2015,coils EUR/ton,
7366,13/10/2015,coils EUR/ton,
7367,12/10/2015,coils EUR/ton,
7368,09/10/2015,coils EUR/ton,
7369,08/10/2015,coils EUR/ton,
7370,07/10/2015,coils EUR/ton,
7371,06/10/2015,coils EUR/ton,
7372,05/10/2015,coils EUR/ton,
7373,02/10/2015,coils EUR/ton,
7374,01/10/2015,coils EUR/ton,
7375,30/09/2015,coils EUR/ton,
7376,28/09/2015,coils EUR/ton,
7377,25/09/2015,coils EUR/ton,
7378,24/09/2015,coils EUR/ton,
7379,23/09/2015,coils EUR/ton,
7380,22/09/2015,coils EUR/ton,
7381,21/09/2015,coils EUR/ton,
7382,18/09/2015,coils EUR/ton,
7383,17/09/2015,coils EUR/ton,
7384,16/09/2015,coils EUR/ton,
7385,15/09/2015,coils EUR/ton,
7386,14/09/2015,coils EUR/ton,
7387,11/09/2015,coils EUR/ton,
7388,10/09/2015,coils EUR/ton,
7389,09/09/2015,coils EUR/ton,
7390,08/09/2015,coils EUR/ton,
7391,07/09/2015,coils EUR/ton,
7392,04/09/2015,coils EUR/ton,
7393,03/09/2015,coils EUR/ton,
7394,02/09/2015,coils EUR/ton,
7395,01/09/2015,coils EUR/ton,
7396,28/08/2015,coils EUR/ton,
7397,27/08/2015,coils EUR/ton,
7398,26/08/2015,coils EUR/ton,
7399,25/08/2015,coils EUR/ton,
7400,21/08/2015,coils EUR/ton,
7401,20/08/2015,coils EUR/ton,
7402,19/08/2015,coils EUR/ton,
7403,18/08/2015,coils EUR/ton,
7404,17/08/2015,coils EUR/ton,
7405,14/08/2015,coils EUR/ton,
7406,13/08/2015,coils EUR/ton,
7407,12/08/2015,coils EUR/ton,
7408,11/08/2015,coils EUR/ton,
7409,10/08/2015,coils EUR/ton,
7410,07/08/2015,coils EUR/ton,
7411,06/08/2015,coils EUR/ton,
7412,05/08/2015,coils EUR/ton,
7413,04/08/2015,coils EUR/ton,
7414,03/08/2015,coils EUR/ton,
7415,31/07/2015,coils EUR/ton,
7416,30/07/2015,coils EUR/ton,
7417,29/07/2015,coils EUR/ton,
7418,28/07/2015,coils EUR/ton,
7419,27/07/2015,coils EUR/ton,
7420,24/07/2015,coils EUR/ton,
7421,23/07/2015,coils EUR/ton,
7422,22/07/2015,coils EUR/ton,
7423,21/07/2015,coils EUR/ton,
7424,17/07/2015,coils EUR/ton,
7425,16/07/2015,coils EUR/ton,
7426,15/07/2015,coils EUR/ton,
7427,14/07/2015,coils EUR/ton,
7428,13/07/2015,coils EUR/ton,
7429,10/07/2015,coils EUR/ton,
7430,09/07/2015,coils EUR/ton,
7431,08/07/2015,coils EUR/ton,
7432,07/07/2015,coils EUR/ton,
7433,06/07/2015,coils EUR/ton,
7434,03/07/2015,coils EUR/ton,
7435,02/07/2015,coils EUR/ton,
7436,01/07/2015,coils EUR/ton,
7437,30/06/2015,coils EUR/ton,
7438,29/06/2015,coils EUR/ton,
7439,26/06/2015,coils EUR/ton,
7440,25/06/2015,coils EUR/ton,
7441,24/06/2015,coils EUR/ton,
7442,23/06/2015,coils EUR/ton,
7443,22/06/2015,coils EUR/ton,
7444,19/06/2015,coils EUR/ton,
7445,18/06/2015,coils EUR/ton,
7446,17/06/2015,coils EUR/ton,
7447,16/06/2015,coils EUR/ton,
7448,12/06/2015,coils EUR/ton,
7449,11/06/2015,coils EUR/ton,
7450,10/06/2015,coils EUR/ton,
7451,09/06/2015,coils EUR/ton,
7452,05/06/2015,coils EUR/ton,
7453,04/06/2015,coils EUR/ton,
7454,03/06/2015,coils EUR/ton,
7455,02/06/2015,coils EUR/ton,
7456,01/06/2015,coils EUR/ton,
7457,29/05/2015,coils EUR/ton,
7458,28/05/2015,coils EUR/ton,
7459,27/05/2015,coils EUR/ton,
7460,26/05/2015,coils EUR/ton,
7461,22/05/2015,coils EUR/ton,
7462,21/05/2015,coils EUR/ton,
7463,20/05/2015,coils EUR/ton,
7464,19/05/2015,coils EUR/ton,
7465,18/05/2015,coils EUR/ton,
7466,15/05/2015,coils EUR/ton,
7467,14/05/2015,coils EUR/ton,
7468,12/05/2015,coils EUR/ton,
7469,11/05/2015,coils EUR/ton,
7470,08/05/2015,coils EUR/ton,
7471,07/05/2015,coils EUR/ton,
7472,05/05/2015,coils EUR/ton,
7473,01/05/2015,coils EUR/ton,
7474,30/04/2015,coils EUR/ton,
7475,29/04/2015,coils EUR/ton,
7476,27/04/2015,coils EUR/ton,
7477,24/04/2015,coils EUR/ton,
7478,23/04/2015,coils EUR/ton,
7479,22/04/2015,coils EUR/ton,
7480,21/04/2015,coils EUR/ton,
7481,20/04/2015,coils EUR/ton,
7482,17/04/2015,coils EUR/ton,
7483,16/04/2015,coils EUR/ton,
7484,15/04/2015,coils EUR/ton,
7485,14/04/2015,coils EUR/ton,
7486,13/04/2015,coils EUR/ton,
7487,10/04/2015,coils EUR/ton,
7488,09/04/2015,coils EUR/ton,
7489,08/04/2015,coils EUR/ton,
7490,07/04/2015,coils EUR/ton,
7491,02/04/2015,coils EUR/ton,
7492,01/04/2015,coils EUR/ton,
7493,31/03/2015,coils EUR/ton,
7494,27/03/2015,coils EUR/ton,
7495,26/03/2015,coils EUR/ton,
7496,24/03/2015,coils EUR/ton,
7497,23/03/2015,coils EUR/ton,
7498,20/03/2015,coils EUR/ton,
7499,19/03/2015,coils EUR/ton,
7500,18/03/2015,coils EUR/ton,
7501,17/03/2015,coils EUR/ton,
7502,16/03/2015,coils EUR/ton,
7503,13/03/2015,coils EUR/ton,
7504,12/03/2015,coils EUR/ton,
7505,11/03/2015,coils EUR/ton,
7506,10/03/2015,coils EUR/ton,
7507,09/03/2015,coils EUR/ton,
7508,06/03/2017,coils EUR/ton,
7509,03/03/2017,coils EUR/ton,
7510,02/03/2017,coils EUR/ton,
7511,01/03/2017,coils EUR/ton,
7512,28/02/2017,coils EUR/ton,
7513,27/02/2017,coils EUR/ton,
7514,24/02/2017,coils EUR/ton,
7515,23/02/2017,coils EUR/ton,
7516,22/02/2017,coils EUR/ton,
7517,21/02/2017,coils EUR/ton,
7518,20/02/2017,coils EUR/ton,
7519,17/02/2017,coils EUR/ton,
7520,16/02/2017,coils EUR/ton,
7521,15/02/2017,coils EUR/ton,
7522,14/02/2017,coils EUR/ton,
7523,13/02/2017,coils EUR/ton,
7524,10/02/2017,coils EUR/ton,
7525,09/02/2017,coils EUR/ton,
7526,08/02/2017,coils EUR/ton,
7527,07/02/2017,coils EUR/ton,
7528,06/02/2017,coils EUR/ton,
7529,03/02/2017,coils EUR/ton,
7530,02/02/2017,coils EUR/ton,
7531,01/02/2017,coils EUR/ton,
7532,30/01/2017,coils EUR/ton,
7533,27/01/2017,coils EUR/ton,
7534,26/01/2017,coils EUR/ton,
